booking_id,passenger_id,flight_id,booking_date,booking_status,seat_class
835528,502552,707993,2025-01-19,Completed,Business
835529,501717,703147,2025-07-15,Confirmed,Economy
835530,502562,701684,2025-04-21,Completed,Business
835531,506171,701663,2025-04-14,Cancelled,Premium Economy
835532,504944,702623,2025-06-30,Completed,Premium Economy
835533,506963,708297,2025-08-10,Cancelled,Premium Economy
835534,502052,708332,2025-08-06,Confirmed,Business
835535,501490,707665,2025-01-27,Cancelled,Business
835536,506339,702248,2025-05-08,Cancelled,Economy
835537,501383,705261,2025-07-19,Cancelled,Economy
835538,506739,701423,2025-01-19,Cancelled,Premium Economy
835539,508555,701998,2025-12-03,Confirmed,Business
835540,503809,707057,2025-10-12,Cancelled,Premium Economy
835541,504103,702119,2025-08-17,Confirmed,Economy
835542,502613,704304,2025-08-02,Completed,Business
835543,500987,700010,2025-03-17,Confirmed,Business
835544,501698,704963,2024-11-23,Cancelled,Business
835545,501816,703108,2025-11-26,Completed,Premium Economy
835546,501093,702227,2025-01-18,Confirmed,Premium Economy
835547,506591,707254,2025-05-27,Cancelled,Economy
835548,503083,700613,2024-11-12,Cancelled,Economy
835549,505992,704564,2025-02-27,Completed,Economy
835550,509373,705112,2025-02-06,Completed,Premium Economy
835551,501516,703323,2025-09-30,Cancelled,Premium Economy
835552,507622,700511,2025-11-28,Confirmed,Business
835553,507622,705889,2024-10-26,Completed,Business
835554,505337,707572,2025-02-20,Confirmed,Business
835555,501157,703267,2024-12-20,Cancelled,Business
835556,509284,708394,2025-01-27,Confirmed,Premium Economy
835557,504663,702003,2024-12-24,Confirmed,Premium Economy
835558,502106,705039,2025-11-16,Confirmed,Premium Economy
835559,502991,701991,2025-10-04,Cancelled,Economy
835560,503049,701544,2024-11-13,Confirmed,Premium Economy
835561,504334,705010,2025-02-01,Completed,Premium Economy
835562,500355,702354,2025-06-05,Confirmed,Economy
835563,509676,701093,2025-12-09,Cancelled,Economy
835564,506080,701627,2025-03-09,Cancelled,Business
835565,503174,704238,2025-01-30,Confirmed,Premium Economy
835566,501390,706781,2024-10-07,Confirmed,Economy
835567,506214,705715,2025-01-22,Completed,Premium Economy
835568,509363,708315,2024-10-25,Completed,Premium Economy
835569,504771,707849,2025-04-08,Cancelled,Premium Economy
835570,509297,706475,2025-05-24,Completed,Premium Economy
835571,504493,700322,2025-10-27,Cancelled,Premium Economy
835572,509721,701625,2025-02-03,Completed,Economy
835573,508282,708784,2025-01-01,Cancelled,Premium Economy
835574,504119,700064,2025-05-01,Cancelled,Economy
835575,509048,701048,2025-10-11,Confirmed,Economy
835576,502899,707859,2025-09-29,Cancelled,Premium Economy
835577,502869,707788,2025-01-21,Completed,Business
835578,506875,709269,2024-11-24,Completed,Business
835579,508589,705650,2025-01-22,Cancelled,Economy
835580,508737,703971,2025-10-27,Completed,Business
835581,502334,703135,2024-10-15,Cancelled,Premium Economy
835582,504058,708616,2025-10-17,Completed,Premium Economy
835583,505230,709372,2025-05-31,Completed,Business
835584,506095,709102,2025-03-25,Completed,Business
835585,509883,700921,2025-10-03,Confirmed,Premium Economy
835586,500591,703851,2024-10-29,Completed,Premium Economy
835587,501227,702230,2025-06-01,Cancelled,Economy
835588,508438,708519,2024-12-09,Confirmed,Economy
835589,505977,706064,2025-02-12,Confirmed,Business
835590,502723,703634,2024-12-30,Completed,Economy
835591,504918,706059,2024-11-14,Completed,Premium Economy
835592,504514,707202,2025-04-01,Completed,Business
835593,506653,706551,2024-12-30,Cancelled,Business
835594,501847,703491,2025-07-02,Completed,Business
835595,507981,705897,2025-03-18,Completed,Business
835596,502865,709838,2025-06-14,Confirmed,Premium Economy
835597,506908,701678,2025-05-08,Confirmed,Premium Economy
835598,505640,706222,2025-05-24,Confirmed,Premium Economy
835599,502726,701582,2024-12-12,Cancelled,Premium Economy
835600,500359,709847,2025-09-28,Completed,Economy
835601,506478,700425,2025-09-10,Completed,Business
835602,504239,709202,2025-10-26,Cancelled,Economy
835603,507869,702922,2025-10-15,Cancelled,Economy
835604,500952,705664,2025-12-16,Completed,Premium Economy
835605,501620,703945,2025-10-08,Confirmed,Economy
835606,506506,704299,2024-10-25,Cancelled,Premium Economy
835607,500322,706754,2025-09-29,Cancelled,Business
835608,502217,708978,2025-08-26,Cancelled,Premium Economy
835609,502343,707841,2025-04-18,Cancelled,Premium Economy
835610,501952,701708,2025-05-31,Cancelled,Premium Economy
835611,502629,700821,2025-11-27,Completed,Business
835612,502578,707561,2025-11-09,Confirmed,Economy
835613,506393,707271,2024-10-10,Confirmed,Economy
835614,503265,702998,2025-05-14,Cancelled,Business
835615,503970,705091,2024-10-21,Cancelled,Economy
835616,502513,703382,2025-01-23,Confirmed,Business
835617,506946,707920,2025-01-26,Confirmed,Economy
835618,509826,705859,2025-07-29,Confirmed,Premium Economy
835619,507050,709560,2025-06-24,Cancelled,Premium Economy
835620,506788,708647,2025-05-29,Completed,Economy
835621,505609,709214,2025-01-10,Confirmed,Premium Economy
835622,505218,707569,2025-05-03,Completed,Economy
835623,503030,700617,2025-12-24,Cancelled,Economy
835624,506986,707043,2025-01-08,Confirmed,Economy
835625,503095,702610,2025-12-15,Completed,Premium Economy
835626,504036,702544,2025-08-31,Completed,Business
835627,507553,703158,2025-10-23,Completed,Business
835628,502195,702168,2025-12-10,Cancelled,Premium Economy
835629,507273,707717,2025-11-15,Completed,Business
835630,501940,700180,2025-08-26,Cancelled,Business
835631,505896,700281,2025-09-10,Cancelled,Business
835632,508756,705624,2025-01-13,Cancelled,Economy
835633,505857,703592,2025-03-13,Cancelled,Economy
835634,507870,707898,2025-09-20,Cancelled,Business
835635,503779,702224,2025-11-04,Confirmed,Business
835636,504120,709405,2025-09-15,Confirmed,Business
835637,506952,703986,2024-11-06,Cancelled,Premium Economy
835638,502935,703072,2025-02-11,Completed,Business
835639,508633,707312,2024-12-31,Confirmed,Business
835640,504869,709570,2025-06-28,Completed,Premium Economy
835641,505372,702930,2024-12-09,Completed,Economy
835642,504276,708075,2024-10-03,Confirmed,Business
835643,504697,707293,2025-04-22,Confirmed,Business
835644,505692,709804,2025-12-10,Cancelled,Premium Economy
835645,505647,705462,2025-01-11,Confirmed,Economy
835646,505118,708283,2025-05-10,Confirmed,Premium Economy
835647,502393,700176,2024-11-27,Cancelled,Premium Economy
835648,503685,702561,2025-09-11,Cancelled,Premium Economy
835649,506410,705113,2025-03-03,Cancelled,Premium Economy
835650,509263,700151,2024-11-28,Confirmed,Business
835651,504509,706179,2025-11-10,Cancelled,Economy
835652,506541,706659,2025-05-13,Completed,Economy
835653,501572,701144,2025-06-01,Completed,Economy
835654,509062,706318,2025-06-09,Confirmed,Economy
835655,506199,703739,2025-08-04,Confirmed,Premium Economy
835656,503202,704396,2024-11-20,Confirmed,Economy
835657,506884,700973,2024-10-12,Cancelled,Business
835658,501297,700981,2024-10-19,Confirmed,Business
835659,505783,709858,2025-08-07,Confirmed,Premium Economy
835660,509558,705984,2025-09-14,Confirmed,Business
835661,509170,700106,2024-12-08,Cancelled,Premium Economy
835662,501270,708852,2025-09-11,Completed,Economy
835663,503070,704370,2025-02-18,Cancelled,Premium Economy
835664,503467,706515,2025-11-27,Cancelled,Premium Economy
835665,504175,703297,2025-11-15,Confirmed,Business
835666,501616,707701,2025-08-22,Completed,Economy
835667,505305,707452,2025-07-13,Completed,Premium Economy
835668,506764,706226,2025-09-21,Completed,Business
835669,500211,704076,2025-04-01,Cancelled,Economy
835670,507980,705557,2025-09-30,Completed,Business
835671,501356,701223,2024-11-21,Cancelled,Premium Economy
835672,504273,703138,2025-05-21,Completed,Economy
835673,507546,708677,2025-03-14,Completed,Premium Economy
835674,507445,704167,2025-03-05,Completed,Premium Economy
835675,508847,703426,2025-02-18,Confirmed,Business
835676,501571,700281,2024-11-25,Cancelled,Economy
835677,506900,701032,2025-11-21,Confirmed,Economy
835678,500205,704670,2025-12-16,Confirmed,Premium Economy
835679,508612,700018,2025-03-23,Completed,Business
835680,508709,704089,2025-03-25,Confirmed,Premium Economy
835681,501743,706998,2025-12-07,Confirmed,Economy
835682,504079,702630,2025-01-24,Cancelled,Business
835683,509415,708847,2024-10-22,Cancelled,Premium Economy
835684,509461,700760,2025-06-28,Confirmed,Business
835685,507222,703754,2025-03-28,Confirmed,Economy
835686,504139,701183,2025-01-17,Cancelled,Business
835687,500105,702116,2025-12-23,Cancelled,Economy
835688,501452,700029,2024-12-13,Cancelled,Economy
835689,501169,704782,2025-09-30,Cancelled,Business
835690,506001,709760,2025-12-24,Confirmed,Business
835691,500392,706023,2025-11-18,Cancelled,Business
835692,502177,701628,2025-04-02,Confirmed,Business
835693,500405,707648,2025-08-21,Confirmed,Premium Economy
835694,501211,700747,2025-08-04,Cancelled,Economy
835695,505725,709146,2025-08-27,Completed,Business
835696,500898,708393,2025-10-28,Confirmed,Business
835697,501753,708900,2025-05-12,Cancelled,Business
835698,506462,707926,2025-06-08,Cancelled,Economy
835699,501419,700345,2025-08-27,Cancelled,Economy
835700,509088,700301,2024-11-01,Completed,Business
835701,502812,702050,2024-12-17,Confirmed,Economy
835702,506969,705472,2025-10-30,Cancelled,Business
835703,509578,706055,2025-12-09,Cancelled,Economy
835704,502324,705079,2025-06-14,Completed,Premium Economy
835705,509327,706689,2025-01-21,Cancelled,Premium Economy
835706,503900,701011,2024-12-11,Cancelled,Premium Economy
835707,500690,706061,2025-07-22,Completed,Business
835708,501973,708186,2024-11-16,Completed,Economy
835709,505460,705914,2025-12-07,Cancelled,Premium Economy
835710,507508,705692,2025-07-17,Cancelled,Economy
835711,508672,706572,2024-10-24,Confirmed,Economy
835712,503412,704633,2025-12-18,Confirmed,Premium Economy
835713,503097,709107,2025-06-25,Cancelled,Business
835714,507206,705445,2025-11-26,Completed,Economy
835715,507510,707731,2025-01-26,Confirmed,Economy
835716,501156,702058,2025-02-20,Cancelled,Economy
835717,500853,705426,2024-11-11,Completed,Business
835718,505447,705751,2025-10-01,Completed,Economy
835719,508079,703136,2025-03-24,Completed,Business
835720,501639,704306,2025-01-31,Confirmed,Premium Economy
835721,509634,709121,2025-09-22,Confirmed,Economy
835722,504153,707972,2025-01-10,Cancelled,Economy
835723,504753,705288,2024-12-29,Completed,Economy
835724,509915,705756,2025-10-23,Completed,Premium Economy
835725,508651,702926,2024-12-22,Completed,Economy
835726,501593,701705,2025-12-19,Completed,Business
835727,505762,709639,2025-09-10,Completed,Economy
835728,503003,706506,2025-11-09,Completed,Economy
835729,505959,705668,2025-08-19,Cancelled,Economy
835730,506082,709070,2024-10-28,Completed,Premium Economy
835731,507475,709791,2025-02-11,Confirmed,Business
835732,507988,701921,2024-11-02,Completed,Economy
835733,501881,706816,2025-01-22,Confirmed,Business
835734,501139,706462,2024-11-10,Completed,Economy
835735,501480,706297,2025-06-03,Confirmed,Economy
835736,508326,702158,2025-04-25,Completed,Economy
835737,502361,703054,2024-10-17,Cancelled,Premium Economy
835738,509429,702295,2025-09-05,Confirmed,Economy
835739,509530,708212,2025-09-14,Completed,Economy
835740,501304,708925,2025-06-14,Confirmed,Economy
835741,500350,709282,2024-11-18,Cancelled,Business
835742,506505,708498,2025-11-30,Completed,Economy
835743,507545,708967,2024-11-07,Cancelled,Business
835744,507653,708148,2025-05-05,Cancelled,Economy
835745,509414,703059,2025-05-20,Cancelled,Business
835746,507363,706871,2024-12-23,Cancelled,Premium Economy
835747,502911,703661,2025-05-04,Completed,Premium Economy
835748,505676,708846,2025-01-07,Confirmed,Premium Economy
835749,501637,703487,2025-01-01,Completed,Business
835750,505375,708201,2025-01-05,Cancelled,Premium Economy
835751,508324,706120,2025-07-31,Cancelled,Economy
835752,503187,705044,2025-07-14,Completed,Economy
835753,500410,701517,2025-05-24,Completed,Economy
835754,504613,705789,2024-12-15,Completed,Economy
835755,503032,705350,2025-09-24,Cancelled,Economy
835756,500339,703646,2024-10-04,Completed,Business
835757,507396,703844,2025-07-16,Confirmed,Business
835758,509672,707030,2025-07-12,Cancelled,Business
835759,508240,706719,2024-11-27,Confirmed,Economy
835760,506100,708147,2024-10-07,Completed,Premium Economy
835761,508556,703215,2025-05-17,Completed,Premium Economy
835762,502288,701082,2025-07-09,Confirmed,Premium Economy
835763,500562,709610,2025-03-10,Cancelled,Economy
835764,500510,706685,2025-10-06,Cancelled,Economy
835765,502661,700911,2025-09-28,Completed,Premium Economy
835766,505585,709260,2025-11-28,Cancelled,Economy
835767,500178,700843,2025-10-12,Cancelled,Business
835768,504527,708927,2025-08-11,Completed,Economy
835769,504665,709620,2025-10-19,Cancelled,Business
835770,506056,704762,2025-03-05,Confirmed,Business
835771,509231,702439,2025-08-06,Confirmed,Premium Economy
835772,506091,701537,2025-05-29,Cancelled,Business
835773,503869,704263,2025-12-03,Completed,Economy
835774,500327,702506,2025-05-29,Confirmed,Premium Economy
835775,502702,704414,2025-10-15,Confirmed,Business
835776,502197,706287,2025-05-01,Completed,Business
835777,505790,701471,2025-06-21,Cancelled,Economy
835778,508837,706685,2025-03-26,Confirmed,Business
835779,508208,703934,2025-12-08,Cancelled,Business
835780,504211,704609,2025-07-10,Cancelled,Premium Economy
835781,505467,701756,2025-09-12,Confirmed,Premium Economy
835782,502116,700923,2025-01-13,Completed,Economy
835783,504615,708875,2025-11-24,Confirmed,Business
835784,504913,704398,2025-10-29,Confirmed,Premium Economy
835785,501817,702391,2025-04-10,Confirmed,Business
835786,504696,702206,2025-05-21,Completed,Economy
835787,506057,708680,2025-09-24,Cancelled,Economy
835788,502433,709022,2025-09-14,Completed,Business
835789,502565,708498,2025-01-23,Cancelled,Economy
835790,500638,709309,2024-12-12,Completed,Premium Economy
835791,500649,700901,2025-12-09,Confirmed,Economy
835792,502162,704713,2025-11-04,Cancelled,Business
835793,505945,704292,2025-04-04,Confirmed,Business
835794,507558,701320,2025-06-29,Cancelled,Premium Economy
835795,502178,709054,2025-08-07,Cancelled,Economy
835796,507159,700384,2025-11-29,Completed,Economy
835797,500861,708202,2025-04-29,Confirmed,Economy
835798,504462,704162,2025-09-15,Confirmed,Business
835799,508601,705939,2025-09-04,Completed,Economy
835800,508773,704247,2025-10-31,Completed,Business
835801,502520,707338,2025-01-05,Completed,Premium Economy
835802,501477,705177,2025-08-06,Completed,Business
835803,505271,700266,2025-04-28,Confirmed,Premium Economy
835804,506048,701817,2025-04-18,Completed,Economy
835805,501041,702160,2025-08-14,Confirmed,Economy
835806,501821,708682,2024-12-10,Cancelled,Business
835807,509214,700915,2025-03-19,Cancelled,Premium Economy
835808,509599,706857,2024-11-15,Completed,Premium Economy
835809,502974,700299,2025-02-03,Cancelled,Business
835810,501812,709075,2025-10-23,Cancelled,Premium Economy
835811,505355,704969,2025-11-07,Confirmed,Business
835812,504929,702205,2024-12-15,Cancelled,Business
835813,504498,705386,2025-01-14,Cancelled,Business
835814,506046,708374,2025-10-27,Confirmed,Economy
835815,500918,707956,2024-11-19,Cancelled,Premium Economy
835816,508476,700440,2025-11-28,Completed,Premium Economy
835817,500704,702347,2025-08-29,Completed,Economy
835818,504884,700180,2024-12-10,Completed,Business
835819,503674,708745,2025-02-12,Cancelled,Business
835820,503208,703181,2025-01-09,Completed,Business
835821,502032,701784,2025-08-21,Confirmed,Business
835822,507599,701842,2024-12-07,Completed,Economy
835823,503700,707155,2025-04-29,Completed,Economy
835824,509783,706051,2025-04-11,Completed,Premium Economy
835825,508684,702856,2025-11-30,Cancelled,Premium Economy
835826,503681,708056,2024-12-11,Confirmed,Premium Economy
835827,509165,709979,2025-07-23,Completed,Economy
835828,507255,701096,2025-07-28,Cancelled,Business
835829,502733,708963,2025-08-27,Completed,Economy
835830,500003,708493,2025-04-20,Confirmed,Business
835831,501209,708498,2025-07-13,Completed,Premium Economy
835832,501658,706817,2025-08-28,Cancelled,Economy
835833,505230,709998,2025-03-31,Confirmed,Premium Economy
835834,503733,705464,2025-08-31,Confirmed,Economy
835835,506407,703239,2024-10-06,Cancelled,Business
835836,500063,708958,2025-05-21,Completed,Business
835837,507134,705120,2024-11-25,Cancelled,Economy
835838,501600,701944,2025-07-20,Completed,Economy
835839,505775,701876,2025-06-10,Confirmed,Premium Economy
