flight_id,flight_no,origin_airport,destination_airport,flight_date,base_fare
709121,FL10120,6029,6018,2025-03-17,7323.19
709122,FL10121,6015,6027,2025-09-15,59975.38
709123,FL10122,6030,6005,2025-02-03,19136.12
709124,FL10123,6009,6009,2025-06-14,51132.54
709125,FL10124,6003,6010,2025-07-05,23963.7
709126,FL10125,6017,6020,2025-12-21,60771.39
709127,FL10126,6027,6007,2025-03-24,46273.21
709128,FL10127,6026,6022,2025-12-07,60072.33
709129,FL10128,6023,6002,2025-07-23,21677.81
709130,FL10129,6019,6012,2025-10-02,42001.87
709131,FL10130,6005,6004,2025-06-22,22858.2
709132,FL10131,6029,6003,2025-06-20,26799.74
709133,FL10132,6002,6010,2025-11-23,36120.83
709134,FL10133,6008,6026,2025-07-31,19786.9
709135,FL10134,6011,6017,2025-06-05,7468.98
709136,FL10135,6007,6013,2025-02-19,7922.94
709137,FL10136,6015,6003,2025-12-19,4659.49
709138,FL10137,6015,6005,2025-12-24,45613.34
709139,FL10138,6018,6004,2025-07-18,20638.1
709140,FL10139,6006,6019,2025-12-25,32045.83
709141,FL10140,6025,6026,2025-09-23,5272.91
709142,FL10141,6026,6018,2025-02-01,15012.94
709143,FL10142,6005,6019,2025-02-23,4372.43
709144,FL10143,6023,6026,2025-04-15,47480.56
709145,FL10144,6030,6002,2025-08-19,3186.5
709146,FL10145,6005,6028,2025-10-13,28340.44
709147,FL10146,6026,6003,2025-05-12,16432.66
709148,FL10147,6022,6002,2025-10-14,68749.53
709149,FL10148,6001,6006,2025-03-12,6789.41
709150,FL10149,6018,6004,2025-01-12,18484.07
709151,FL10150,6017,6025,2025-11-13,47288.28
709152,FL10151,6019,6001,2025-07-21,20768.41
709153,FL10152,6011,6014,2025-01-20,35548.03
709154,FL10153,6026,6009,2025-07-21,74590.71
709155,FL10154,6006,6021,2025-08-20,70218.11
709156,FL10155,6023,6024,2025-03-26,71097.04
709157,FL10156,6002,6020,2025-06-23,61986.8
709158,FL10157,6027,6025,2025-05-05,67130.36
709159,FL10158,6016,6029,2025-08-30,56301.42
709160,FL10159,6022,6018,2025-09-11,13676.55
709161,FL10160,6024,6016,2025-08-20,27993.43
709162,FL10161,6027,6018,2025-12-11,19708.64
709163,FL10162,6022,6020,2025-05-17,10235.63
709164,FL10163,6003,6016,2025-06-03,67812.78
709165,FL10164,6005,6007,2025-09-06,62092.75
709166,FL10165,6021,6022,2025-09-09,71298.79
709167,FL10166,6018,6004,2025-11-29,16008.82
709168,FL10167,6010,6019,2025-01-08,2782.73
709169,FL10168,6014,6030,2025-09-30,53582.64
709170,FL10169,6018,6009,2025-10-13,34520.3
709171,FL10170,6019,6014,2025-11-25,54913.05
709172,FL10171,6013,6004,2025-07-12,23275.38
709173,FL10172,6025,6024,2025-05-29,5228.34
709174,FL10173,6013,6018,2025-07-14,30823.24
709175,FL10174,6006,6006,2025-05-29,28811.0
709176,FL10175,6009,6012,2025-11-25,9924.81
709177,FL10176,6001,6013,2025-01-03,2561.81
709178,FL10177,6010,6016,2025-11-20,65621.95
709179,FL10178,6026,6020,2025-07-22,38638.25
709180,FL10179,6005,6007,2025-06-17,30271.52
709181,FL10180,6022,6018,2025-07-13,52078.5
709182,FL10181,6020,6003,2025-04-12,66026.06
709183,FL10182,6030,6015,2025-12-15,10641.16
709184,FL10183,6019,6026,2025-12-18,71991.04
709185,FL10184,6017,6025,2025-09-12,73562.88
709186,FL10185,6026,6019,2025-11-11,55683.29
709187,FL10186,6020,6018,2025-12-09,68852.05
709188,FL10187,6018,6014,2025-07-16,18525.4
709189,FL10188,6030,6013,2025-11-26,64771.99
709190,FL10189,6008,6027,2025-08-26,21211.87
709191,FL10190,6017,6020,2025-01-11,37261.93
709192,FL10191,6025,6021,2025-08-24,32141.87
709193,FL10192,6005,6008,2025-07-19,57841.96
709194,FL10193,6018,6005,2025-08-17,35988.29
709195,FL10194,6014,6030,2025-08-30,18683.88
709196,FL10195,6024,6001,2025-04-22,19204.73
709197,FL10196,6018,6012,2025-04-26,31285.27
709198,FL10197,6008,6021,2025-05-04,28134.54
709199,FL10198,6015,6023,2025-09-15,32017.03
709200,FL10199,6020,6009,2025-08-30,18709.1
709201,FL10200,6007,6028,2025-09-22,69529.67
709202,FL10201,6021,6028,2025-09-20,53608.01
709203,FL10202,6012,6001,2025-06-27,65417.19
709204,FL10203,6030,6014,2025-06-18,31473.61
709205,FL10204,6010,6027,2025-02-05,16893.36
709206,FL10205,6014,6030,2025-10-30,19080.61
709207,FL10206,6022,6007,2025-06-30,27752.8
709208,FL10207,6007,6023,2025-01-24,6731.18
709209,FL10208,6019,6006,2025-07-25,48013.74
709210,FL10209,6014,6024,2025-01-02,51129.68
709211,FL10210,6005,6006,2025-04-14,57206.1
709212,FL10211,6019,6011,2025-05-26,15268.01
709213,FL10212,6004,6009,2025-10-16,6800.92
709214,FL10213,6021,6016,2025-01-24,21525.23
709215,FL10214,6019,6007,2025-03-08,6025.25
709216,FL10215,6012,6004,2025-04-28,37553.52
709217,FL10216,6009,6015,2025-07-23,41848.74
709218,FL10217,6007,6029,2025-06-27,31522.16
709219,FL10218,6017,6004,2025-08-22,37821.91
709220,FL10219,6008,6009,2025-04-13,43492.33
709221,FL10220,6023,6002,2025-09-11,28619.1
709222,FL10221,6011,6001,2025-10-20,29783.13
709223,FL10222,6023,6018,2025-02-05,27403.92
709224,FL10223,6003,6023,2025-05-13,45276.28
709225,FL10224,6007,6022,2025-02-12,60843.72
709226,FL10225,6010,6028,2025-06-12,46951.59
709227,FL10226,6003,6006,2025-07-07,41925.75
709228,FL10227,6026,6019,2025-09-24,27265.02
709229,FL10228,6015,6005,2025-02-11,26986.65
709230,FL10229,6029,6008,2025-06-29,51425.38
709231,FL10230,6022,6027,2025-08-21,36564.08
709232,FL10231,6003,6001,2025-03-16,53423.76
709233,FL10232,6008,6027,2025-09-27,70137.84
709234,FL10233,6029,6029,2025-05-09,73307.51
709235,FL10234,6029,6029,2025-06-08,63900.4
709236,FL10235,6010,6024,2025-03-15,18184.98
709237,FL10236,6022,6021,2025-01-04,67265.95
709238,FL10237,6022,6021,2025-08-22,18128.11
709239,FL10238,6007,6021,2025-08-15,48947.04
709240,FL10239,6011,6028,2025-12-09,23381.83
709241,FL10240,6021,6002,2025-10-20,25185.61
709242,FL10241,6001,6029,2025-03-27,35341.88
709243,FL10242,6025,6030,2025-01-23,59699.83
709244,FL10243,6005,6007,2025-02-04,50028.71
709245,FL10244,6004,6009,2025-04-21,66724.63
709246,FL10245,6005,6007,2025-08-03,71559.95
709247,FL10246,6006,6014,2025-09-08,33079.85
709248,FL10247,6007,6026,2025-01-04,65592.82
709249,FL10248,6020,6027,2025-01-06,38091.53
709250,FL10249,6007,6014,2025-06-08,17221.8
709251,FL10250,6004,6015,2025-06-15,61988.75
709252,FL10251,6007,6009,2025-04-02,45733.11
709253,FL10252,6029,6025,2025-07-28,42455.23
709254,FL10253,6028,6024,2025-06-27,57693.1
709255,FL10254,6027,6003,2025-03-19,70036.4
709256,FL10255,6015,6001,2025-12-03,60051.18
709257,FL10256,6022,6014,2025-07-06,52618.48
709258,FL10257,6029,6026,2025-05-08,33438.24
709259,FL10258,6007,6005,2025-05-11,73356.88
709260,FL10259,6016,6004,2025-08-30,27739.8
709261,FL10260,6004,6019,2025-12-03,16432.9
709262,FL10261,6011,6007,2025-03-06,3547.66
709263,FL10262,6027,6027,2025-04-08,32374.68
709264,FL10263,6021,6003,2025-12-01,69105.25
709265,FL10264,6012,6022,2025-06-06,18905.77
709266,FL10265,6010,6015,2025-02-05,42048.37
709267,FL10266,6018,6007,2025-05-30,25835.32
709268,FL10267,6011,6017,2025-01-20,7373.77
709269,FL10268,6003,6010,2025-04-21,66844.74
709270,FL10269,6003,6008,2025-06-20,4089.7
709271,FL10270,6018,6013,2025-01-08,69632.3
709272,FL10271,6019,6010,2025-01-08,51308.2
709273,FL10272,6022,6015,2025-12-04,69813.69
709274,FL10273,6022,6028,2025-02-12,5259.49
709275,FL10274,6009,6012,2025-09-05,5287.16
709276,FL10275,6005,6027,2025-03-30,59950.24
709277,FL10276,6020,6020,2025-02-10,31495.83
709278,FL10277,6015,6005,2025-09-26,45953.1
709279,FL10278,6025,6018,2025-03-10,26725.71
709280,FL10279,6007,6023,2025-03-13,48313.6
709281,FL10280,6008,6029,2025-09-22,8212.08
709282,FL10281,6018,6014,2025-02-04,9017.42
709283,FL10282,6006,6018,2025-09-08,70062.24
709284,FL10283,6018,6012,2025-04-10,66915.99
709285,FL10284,6005,6022,2025-02-23,53940.14
709286,FL10285,6027,6001,2025-04-02,25847.43
709287,FL10286,6014,6028,2025-04-18,73600.22
709288,FL10287,6016,6003,2025-05-22,20724.01
709289,FL10288,6001,6005,2025-11-08,40200.37
709290,FL10289,6009,6025,2025-03-09,5062.38
709291,FL10290,6029,6005,2025-02-03,25362.8
709292,FL10291,6010,6013,2025-02-21,62906.59
709293,FL10292,6022,6006,2025-11-19,61260.58
709294,FL10293,6026,6026,2025-05-29,11956.38
709295,FL10294,6003,6002,2025-12-13,40195.75
709296,FL10295,6005,6009,2025-09-10,20463.65
709297,FL10296,6009,6026,2025-12-15,12635.02
709298,FL10297,6006,6004,2025-07-26,4259.97
709299,FL10298,6028,6017,2025-06-18,12983.61
709300,FL10299,6025,6018,2025-11-02,66704.61
709301,FL10300,6007,6024,2025-05-27,37364.45
709302,FL10301,6024,6030,2025-09-09,66351.18
709303,FL10302,6023,6004,2025-06-05,18904.16
709304,FL10303,6029,6022,2025-04-21,18709.47
709305,FL10304,6017,6011,2025-03-06,65751.9
709306,FL10305,6010,6023,2025-09-12,64012.65
709307,FL10306,6009,6014,2025-03-31,51476.4
709308,FL10307,6014,6027,2025-05-21,29081.11
709309,FL10308,6011,6016,2025-12-31,21890.8
709310,FL10309,6005,6013,2025-08-18,36200.34
709311,FL10310,6015,6023,2025-07-13,70953.38
709312,FL10311,6006,6005,2025-07-22,51700.69
709313,FL10312,6020,6030,2025-01-08,62197.88
709314,FL10313,6019,6011,2025-06-30,19900.99
709315,FL10314,6024,6008,2025-01-07,30400.91
709316,FL10315,6030,6007,2025-08-09,50278.89
709317,FL10316,6004,6013,2025-04-04,15542.6
709318,FL10317,6017,6023,2025-03-04,66013.16
709319,FL10318,6007,6028,2025-08-12,19691.6
709320,FL10319,6024,6030,2025-01-29,70571.59
709321,FL10320,6024,6007,2025-11-27,13423.97
709322,FL10321,6029,6014,2025-09-18,69321.69
709323,FL10322,6001,6001,2025-11-29,8072.72
709324,FL10323,6004,6023,2025-05-17,35192.91
709325,FL10324,6004,6001,2025-02-18,58794.49
709326,FL10325,6002,6007,2025-10-18,74362.23
709327,FL10326,6024,6013,2025-08-01,65019.78
709328,FL10327,6018,6004,2025-12-24,53047.29
709329,FL10328,6001,6019,2025-07-22,4469.1
709330,FL10329,6003,6010,2025-11-04,17538.6
709331,FL10330,6007,6006,2025-06-11,16953.22
709332,FL10331,6007,6024,2025-07-28,14841.98
709333,FL10332,6020,6025,2025-10-14,17392.78
709334,FL10333,6018,6024,2025-03-06,40517.57
709335,FL10334,6006,6017,2025-10-23,11420.1
709336,FL10335,6009,6016,2025-08-25,49618.24
709337,FL10336,6008,6020,2025-10-24,5423.26
709338,FL10337,6009,6006,2025-12-24,73213.99
709339,FL10338,6003,6023,2025-07-07,6337.77
709340,FL10339,6018,6021,2025-05-04,48057.09
709341,FL10340,6019,6009,2025-12-05,64015.06
709342,FL10341,6007,6021,2025-06-02,63368.07
709343,FL10342,6002,6010,2025-01-17,8077.59
709344,FL10343,6016,6011,2025-11-19,8881.79
709345,FL10344,6019,6007,2025-04-06,26623.37
709346,FL10345,6019,6015,2025-12-18,70618.31
709347,FL10346,6006,6020,2025-03-19,45481.82
709348,FL10347,6008,6022,2025-01-08,14279.59
709349,FL10348,6012,6018,2025-01-15,26995.82
709350,FL10349,6014,6020,2025-06-21,32597.25
709351,FL10350,6015,6006,2025-03-16,26719.77
709352,FL10351,6011,6008,2025-01-27,70723.94
709353,FL10352,6029,6009,2025-09-18,22093.27
709354,FL10353,6020,6027,2025-11-01,4417.86
709355,FL10354,6011,6012,2025-04-21,30356.53
709356,FL10355,6012,6030,2025-03-15,71335.85
709357,FL10356,6024,6029,2025-03-22,67938.59
709358,FL10357,6011,6030,2025-01-02,7506.1
709359,FL10358,6011,6018,2025-08-06,19141.89
709360,FL10359,6004,6021,2025-06-20,10929.21
709361,FL10360,6022,6019,2025-06-23,47832.65
709362,FL10361,6013,6021,2025-07-07,54873.42
709363,FL10362,6025,6021,2025-12-19,3899.85
709364,FL10363,6021,6028,2025-07-25,19083.41
709365,FL10364,6028,6002,2025-05-22,20302.98
709366,FL10365,6007,6028,2025-06-24,30582.71
709367,FL10366,6007,6020,2025-07-29,26161.49
709368,FL10367,6011,6019,2025-12-18,24882.18
709369,FL10368,6027,6030,2025-02-18,64263.3
709370,FL10369,6026,6005,2025-05-29,15452.0
709371,FL10370,6012,6014,2025-09-12,48202.84
709372,FL10371,6026,6005,2025-07-24,6105.81
709373,FL10372,6006,6002,2025-11-14,33726.15
709374,FL10373,6026,6013,2025-10-22,54786.86
709375,FL10374,6021,6023,2025-12-30,55598.4
709376,FL10375,6006,6013,2025-06-26,54991.14
709377,FL10376,6024,6004,2025-03-04,49199.26
709378,FL10377,6026,6016,2025-06-19,25345.0
709379,FL10378,6028,6002,2025-05-24,23568.07
709380,FL10379,6028,6012,2025-07-28,30308.67
709381,FL10380,6010,6009,2025-04-19,10375.86
709382,FL10381,6007,6023,2025-06-08,72594.39
709383,FL10382,6008,6008,2025-05-06,42037.23
709384,FL10383,6002,6021,2025-08-12,33258.13
709385,FL10384,6023,6014,2025-05-18,72239.63
709386,FL10385,6004,6020,2025-06-07,23880.7
709387,FL10386,6002,6019,2025-07-26,12771.09
709388,FL10387,6030,6021,2025-09-19,9939.88
709389,FL10388,6005,6021,2025-09-30,71700.75
709390,FL10389,6008,6012,2025-11-01,20276.6
709391,FL10390,6016,6021,2025-12-31,59027.78
709392,FL10391,6008,6003,2025-11-24,38613.17
709393,FL10392,6023,6018,2025-01-20,28739.63
709394,FL10393,6013,6027,2025-11-20,73807.06
709395,FL10394,6022,6013,2025-07-02,57625.55
709396,FL10395,6024,6019,2025-01-29,20260.12
709397,FL10396,6013,6018,2025-11-17,48621.44
709398,FL10397,6002,6014,2025-09-03,27897.73
709399,FL10398,6004,6028,2025-12-25,53586.13
709400,FL10399,6030,6030,2025-05-06,67186.19
709401,FL10400,6028,6020,2025-08-07,65603.08
709402,FL10401,6028,6024,2025-06-21,53892.42
709403,FL10402,6019,6020,2025-12-04,27153.34
709404,FL10403,6002,6002,2025-10-10,37618.94
709405,FL10404,6010,6006,2025-12-08,37186.43
709406,FL10405,6006,6027,2025-09-12,62185.28
709407,FL10406,6001,6012,2025-05-24,18868.55
709408,FL10407,6013,6026,2025-04-18,13358.53
709409,FL10408,6027,6012,2025-11-24,55635.68
709410,FL10409,6006,6024,2025-05-09,5544.2
709411,FL10410,6007,6029,2025-08-30,57255.27
709412,FL10411,6028,6015,2025-12-25,3159.73
709413,FL10412,6016,6025,2025-02-15,34334.85
709414,FL10413,6001,6014,2025-10-16,22438.91
709415,FL10414,6002,6005,2025-05-10,49216.6
709416,FL10415,6028,6010,2025-06-12,23176.63
709417,FL10416,6015,6011,2025-09-26,26842.15
709418,FL10417,6023,6030,2025-01-12,17653.31
709419,FL10418,6014,6002,2025-05-19,11582.63
709420,FL10419,6022,6021,2025-03-28,48539.22
709421,FL10420,6017,6026,2025-08-27,18074.68
709422,FL10421,6022,6027,2025-09-26,3445.27
709423,FL10422,6014,6018,2025-09-08,44860.63
709424,FL10423,6002,6028,2025-05-11,5276.0
709425,FL10424,6007,6015,2025-01-16,21537.11
709426,FL10425,6005,6017,2025-07-06,69728.03
709427,FL10426,6027,6025,2025-09-01,26047.79
709428,FL10427,6001,6009,2025-06-30,21916.59
709429,FL10428,6020,6009,2025-07-08,72504.51
709430,FL10429,6016,6015,2025-10-14,3058.02
709431,FL10430,6001,6008,2025-08-08,31314.7
709432,FL10431,6027,6007,2025-11-11,30642.96
709433,FL10432,6003,6025,2025-04-26,62152.16
709434,FL10433,6026,6014,2025-06-03,66691.35
709435,FL10434,6002,6007,2025-04-06,50381.12
709436,FL10435,6020,6020,2025-05-13,74250.42
709437,FL10436,6009,6012,2025-05-27,35609.65
709438,FL10437,6014,6002,2025-08-27,53255.43
709439,FL10438,6012,6011,2025-07-02,19617.67
709440,FL10439,6029,6026,2025-05-14,74078.68
709441,FL10440,6014,6026,2025-09-24,14298.2
709442,FL10441,6018,6020,2025-01-21,50313.8
709443,FL10442,6027,6025,2025-09-28,26116.24
709444,FL10443,6024,6007,2025-10-02,52660.13
709445,FL10444,6008,6015,2025-09-21,65613.42
709446,FL10445,6026,6010,2025-05-30,42394.93
709447,FL10446,6022,6024,2025-11-17,53782.5
709448,FL10447,6022,6006,2025-04-09,39664.93
709449,FL10448,6028,6025,2025-05-07,71899.59
709450,FL10449,6013,6027,2025-02-15,69813.24
709451,FL10450,6020,6028,2025-08-25,67658.48
709452,FL10451,6019,6001,2025-05-29,72126.44
709453,FL10452,6011,6018,2025-04-13,50333.24
709454,FL10453,6022,6017,2025-05-19,72433.48
709455,FL10454,6010,6020,2025-04-03,24673.1
709456,FL10455,6023,6018,2025-09-07,23622.16
709457,FL10456,6025,6018,2025-06-25,62004.91
709458,FL10457,6025,6029,2025-06-17,3097.27
709459,FL10458,6005,6024,2025-02-14,14882.26
709460,FL10459,6012,6015,2025-08-05,29327.56
709461,FL10460,6007,6021,2025-08-05,4510.19
709462,FL10461,6025,6003,2025-12-28,14137.47
709463,FL10462,6025,6001,2025-01-29,63383.9
709464,FL10463,6015,6017,2025-12-07,7268.67
709465,FL10464,6007,6003,2025-06-14,5350.96
709466,FL10465,6016,6008,2025-07-29,17957.74
709467,FL10466,6028,6020,2025-03-21,17742.99
709468,FL10467,6020,6010,2025-08-27,7726.59
709469,FL10468,6026,6025,2025-08-08,12731.21
709470,FL10469,6019,6018,2025-08-19,23784.03
709471,FL10470,6006,6020,2025-07-06,66038.44
709472,FL10471,6002,6005,2025-07-17,32741.07
709473,FL10472,6012,6021,2025-07-21,71386.98
709474,FL10473,6010,6029,2025-12-10,18132.15
709475,FL10474,6009,6017,2025-10-18,22188.44
709476,FL10475,6010,6026,2025-10-01,23059.53
709477,FL10476,6020,6006,2025-08-03,14058.67
709478,FL10477,6019,6005,2025-05-18,47391.65
709479,FL10478,6026,6005,2025-01-14,66051.13
709480,FL10479,6002,6023,2025-04-23,32241.96
709481,FL10480,6005,6021,2025-09-14,74873.78
709482,FL10481,6001,6024,2025-02-28,17136.56
709483,FL10482,6005,6024,2025-07-23,51971.64
709484,FL10483,6022,6025,2025-05-14,19039.16
709485,FL10484,6019,6020,2025-06-24,28765.04
709486,FL10485,6005,6003,2025-12-06,17266.72
709487,FL10486,6027,6019,2025-12-08,10969.6
709488,FL10487,6019,6001,2025-04-26,71759.5
709489,FL10488,6027,6016,2025-07-14,53075.6
709490,FL10489,6024,6028,2025-12-24,15078.88
709491,FL10490,6024,6001,2025-08-13,39559.72
709492,FL10491,6003,6003,2025-10-02,55712.92
709493,FL10492,6012,6013,2025-03-29,19655.63
709494,FL10493,6010,6028,2025-08-19,20184.98
709495,FL10494,6022,6020,2025-08-26,20653.23
709496,FL10495,6020,6020,2025-07-27,72212.6
709497,FL10496,6027,6014,2025-02-08,30418.97
709498,FL10497,6025,6021,2025-01-31,23957.22
709499,FL10498,6029,6021,2025-04-26,7442.97
709500,FL10499,6022,6019,2025-06-18,68468.59
709501,FL10500,6012,6007,2025-09-19,71560.02
709502,FL10501,6030,6008,2025-08-31,24321.55
709503,FL10502,6020,6015,2025-11-18,74654.46
709504,FL10503,6022,6003,2025-07-13,49504.49
709505,FL10504,6028,6028,2025-05-13,72233.45
709506,FL10505,6013,6022,2025-07-22,30240.78
709507,FL10506,6022,6015,2025-10-29,49903.21
709508,FL10507,6028,6011,2025-03-22,54714.33
709509,FL10508,6004,6010,2025-07-12,35170.23
709510,FL10509,6006,6014,2025-05-01,46418.39
709511,FL10510,6007,6026,2025-11-12,37106.97
709512,FL10511,6021,6014,2025-01-12,74055.85
709513,FL10512,6014,6012,2025-12-17,60437.26
709514,FL10513,6022,6026,2025-03-16,48720.47
709515,FL10514,6008,6010,2025-10-29,33066.8
709516,FL10515,6020,6018,2025-05-28,13105.35
709517,FL10516,6007,6026,2025-08-11,23448.23
709518,FL10517,6005,6016,2025-04-18,72722.2
709519,FL10518,6026,6019,2025-03-05,30299.77
709520,FL10519,6021,6024,2025-04-17,57837.78
709521,FL10520,6006,6010,2025-01-30,25358.14
709522,FL10521,6022,6028,2025-08-24,2757.08
709523,FL10522,6025,6023,2025-12-29,68529.88
709524,FL10523,6001,6020,2025-08-26,31334.29
709525,FL10524,6025,6011,2025-05-29,22192.6
709526,FL10525,6029,6024,2025-06-21,21999.03
709527,FL10526,6007,6008,2025-02-14,55918.17
709528,FL10527,6003,6026,2025-02-15,29977.25
709529,FL10528,6011,6018,2025-11-08,24588.56
709530,FL10529,6017,6009,2025-11-06,42479.04
709531,FL10530,6012,6007,2025-03-30,12929.4
709532,FL10531,6029,6013,2025-05-12,73821.39
709533,FL10532,6020,6008,2025-07-28,35826.86
709534,FL10533,6005,6010,2025-09-13,56535.27
709535,FL10534,6004,6022,2025-06-21,59516.42
709536,FL10535,6022,6014,2025-06-17,67630.6
709537,FL10536,6022,6015,2025-03-17,35871.91
709538,FL10537,6017,6027,2025-12-17,50682.55
709539,FL10538,6013,6027,2025-02-26,5865.2
709540,FL10539,6019,6005,2025-04-15,37995.41
709541,FL10540,6021,6024,2025-11-03,51689.24
709542,FL10541,6022,6024,2025-07-23,42755.76
709543,FL10542,6011,6024,2025-08-23,25097.28
709544,FL10543,6012,6014,2025-08-14,70915.41
709545,FL10544,6021,6025,2025-03-13,33905.29
709546,FL10545,6026,6005,2025-02-21,43401.85
709547,FL10546,6020,6001,2025-01-08,11163.42
709548,FL10547,6021,6008,2025-05-19,58785.93
709549,FL10548,6006,6001,2025-08-15,20159.53
709550,FL10549,6013,6007,2025-12-23,26843.79
709551,FL10550,6007,6004,2025-07-07,26027.66
709552,FL10551,6001,6019,2025-03-30,73685.13
709553,FL10552,6018,6014,2025-11-28,12548.23
709554,FL10553,6024,6005,2025-02-12,43529.68
709555,FL10554,6012,6023,2025-06-11,37146.21
709556,FL10555,6002,6008,2025-10-14,20165.87
709557,FL10556,6029,6006,2025-07-12,61783.8
709558,FL10557,6003,6017,2025-06-25,46881.32
709559,FL10558,6028,6001,2025-06-17,16581.17
709560,FL10559,6027,6012,2025-10-16,57949.43
709561,FL10560,6013,6014,2025-12-19,73141.01
709562,FL10561,6007,6020,2025-07-27,47977.51
709563,FL10562,6018,6024,2025-07-20,73502.75
709564,FL10563,6007,6020,2025-09-06,59245.26
709565,FL10564,6025,6027,2025-07-06,22549.83
709566,FL10565,6018,6008,2025-04-14,60743.56
709567,FL10566,6030,6027,2025-07-15,52317.08
709568,FL10567,6009,6019,2025-05-19,66653.21
709569,FL10568,6026,6021,2025-07-02,34217.02
709570,FL10569,6013,6004,2025-04-16,69007.91
709571,FL10570,6001,6029,2025-07-05,9149.97
709572,FL10571,6016,6013,2025-02-07,39138.45
709573,FL10572,6009,6027,2025-05-01,21385.61
709574,FL10573,6012,6002,2025-06-29,43732.17
709575,FL10574,6003,6025,2025-07-26,42294.96
709576,FL10575,6028,6018,2025-12-19,11433.72
709577,FL10576,6023,6014,2025-06-02,13945.45
709578,FL10577,6014,6028,2025-06-08,29119.56
709579,FL10578,6014,6029,2025-05-13,35148.91
709580,FL10579,6016,6028,2025-06-19,59405.91
709581,FL10580,6002,6029,2025-01-16,70927.22
709582,FL10581,6009,6012,2025-01-19,61426.31
709583,FL10582,6017,6011,2025-01-16,54186.71
709584,FL10583,6008,6017,2025-01-28,30177.45
709585,FL10584,6011,6017,2025-02-16,64282.63
709586,FL10585,6026,6020,2025-09-17,57608.88
709587,FL10586,6030,6024,2025-05-23,40301.8
709588,FL10587,6015,6003,2025-02-13,15648.88
709589,FL10588,6006,6007,2025-03-03,59387.32
709590,FL10589,6025,6007,2025-03-19,68459.51
709591,FL10590,6024,6018,2025-12-10,39263.67
709592,FL10591,6012,6027,2025-04-15,36096.52
709593,FL10592,6026,6015,2025-04-26,22505.95
709594,FL10593,6020,6017,2025-05-13,42893.92
709595,FL10594,6008,6004,2025-04-24,56606.79
709596,FL10595,6019,6016,2025-02-25,31030.25
709597,FL10596,6022,6029,2025-12-24,65993.11
